ror,vendor_org_id,n,row_number
https://ror.org/02xywr964,Hungarian Academy of Sciences,37,1
https://ror.org/02xz4xc25,Consiglio Nazionale delle Ricerche (CNR),6,1
https://ror.org/02xz6bf62,Czech Geological Survey,54,1
https://ror.org/02xztm077,University of Ljubljana,1,1
https://ror.org/02y05ge92,Justus Liebig University Giessen,2,1
https://ror.org/02y070a55,University of Miami,58,1
https://ror.org/02y0gk295,Universite de Caen Normandie,61,1
https://ror.org/02y3mfk39,INRAE,7,1
https://ror.org/02y5mkh60,University of Kiel,1,1
https://ror.org/02y5xdw18,Ibn Haldun University,10,1
https://ror.org/02y72wh86,Queens University - Canada,3474,1
https://ror.org/02y7nf053,Newcastle University - UK,1,1
https://ror.org/02y910088,University of Lubeck,1,1
https://ror.org/02y96rp12,University of Chicago,20,1
https://ror.org/02ybsz607,General University Hospital of Alicante,178,1
https://ror.org/02ydh7m84,Dickinson College,23,1
https://ror.org/02yf6ha74,Austrian Academy of Sciences,8,1
https://ror.org/02yhj4v17,Czech Academy of Sciences,503,1
https://ror.org/02yhrrk59,University of Derby,558,1
https://ror.org/02yhs7m71,Fraunhofer Gesellschaft,58,1
https://ror.org/02yhx1447,West Penn Hospital,4,1
https://ror.org/02yjksy18,University of Southampton,21,1
https://ror.org/02yn1nr06,University of California System,8,1
https://ror.org/02ynmc580,INRAE,68,1
https://ror.org/02yrs2n53,Jacobs University,398,1
https://ror.org/02ysayy16,Consejo Superior de Investigaciones Cientificas (CSIC),64,1
https://ror.org/02ysgg478,University of Sheffield,1,1
https://ror.org/02yvd4j36,Johannes Gutenberg University of Mainz,3,1
https://ror.org/02ywmqv15,Institut National de la Sante et de la Recherche Medicale (Inserm),40,1
https://ror.org/02yx0mh38,Miami University,12,1
https://ror.org/02yxxe041,Institute of Geological Sciences of the Polish Academy of Sciences,127,1
https://ror.org/02yy8x990,Swedish University of Agricultural Sciences,3195,1
https://ror.org/02yzaka98,University of Zurich,256,1
https://ror.org/02z0cah89,Universidad Publica de Navarra,724,1
https://ror.org/02z0jq636,Universite Paris Cite,26,1
https://ror.org/02z2dfb58,Austrian Academy of Sciences,2,1
https://ror.org/02z31g829,Lund University,1760,1
https://ror.org/02z6cxz02,University of Warwick,1,1
https://ror.org/02z749649,Universidad Pablo de Olavide,527,1
https://ror.org/02z7tpb72,University of Texas System,1,1
https://ror.org/02z8yps18,Universite Grenoble Alpes (UGA),37,1
https://ror.org/02za18p66,Universites de Strasbourg Etablissements Associes,117,1
https://ror.org/02zbb2597,Poznan University of Medical Sciences,725,1
https://ror.org/02zcjqq51,Konya Food & Agriculture University,34,1
https://ror.org/02zg49d29,University Hospitals of Leicester NHS Trust,215,1
https://ror.org/02zg69r60,University of British Columbia,304,1
https://ror.org/02zh2vx86,Universite de Limoges,14,1
https://ror.org/02zhqgq86,University of Hong Kong,1339,1
https://ror.org/02zj71846,Jan Kochanowski University,6,1
https://ror.org/02zmk8084,Helmholtz Association,12,1
https://ror.org/02zmrd443,University of Munster,26,1
https://ror.org/02zpc2253,Hospital Santa Maria della Misericordia,150,1
https://ror.org/02zrdtc90,McMaster University,4,1
https://ror.org/02zs48f23,Centre National de la Recherche Scientifique (CNRS),73,1
https://ror.org/02zsxwr40,University of Alabama Huntsville,2,1
https://ror.org/02zwb6n98,Hamad Medical Corporation,162,1
https://ror.org/02zx40v98,Central European University,65,1
https://ror.org/02zyjt610,Czech Veterinary Research Institute,32,1
https://ror.org/02zyr1680,University of Groningen,4,1
https://ror.org/02zzkv309,University of Applied Sciences & Arts Western Switzerland,2,1
https://ror.org/0300mzg60,Universite de Lille - ISITE,2,1
https://ror.org/03011gg73,Centre National de la Recherche Scientifique (CNRS),103,1
https://ror.org/0303y7a51,Durban University of Technology,410,1
https://ror.org/0304hq317,Leibniz University Hannover,2742,1
https://ror.org/0304t8e63,Universidade de Aveiro,1,1
https://ror.org/03053v606,National Institute of Telecommunications - Poland,15,1
https://ror.org/0305fjd69,Norwegian University of Life Sciences,1,1
https://ror.org/03078mv10,Universite de Toulouse,2,1
https://ror.org/03081nz23,Istinye University,118,1
https://ror.org/0309cs235,Institut Polytechnique de Paris,51,1
https://ror.org/0309m1r07,University of Groningen,4,1
https://ror.org/030a5r161,Utrecht University,34,1
https://ror.org/030bhh786,ShanghaiTech University,46,1
https://ror.org/030dahd49,Agricultural Institute Slovenia,31,1
https://ror.org/030ewzw66,CNRS - Institute for Humanities & Social Sciences (INSHS),1,1
https://ror.org/030eybx10,Universidade de Santiago de Compostela,3158,1
https://ror.org/030h7k016,Max Planck Society,298,1
https://ror.org/030hj3061,IMT - Institut Mines-Telecom,132,1
https://ror.org/030j6qm79,Imperial College London,129,1
https://ror.org/030jpqj15,NSW Health,5,1
https://ror.org/030kw0b65,Universidad de Medellin,96,1
https://ror.org/030mwrt98,Nord University,452,1
https://ror.org/030mz2444,Pedagogical University of Cracow,232,1
https://ror.org/030n38z97,University of SS Cyril & Methodius Trnava,2,1
https://ror.org/030przz70,Centre National de la Recherche Scientifique (CNRS),4,1
https://ror.org/030sbze61,University of Helsinki,141,1
https://ror.org/030v5kp38,UiT The Arctic University of Tromso,102,1
https://ror.org/030vmwa78,Chinese Academy of Sciences,61,1
https://ror.org/030ws5c69,University of Padua,8,1
https://ror.org/030wyr187,Finnish Institute of Occupational Health,207,1
https://ror.org/030xrgd02,Imperial College London,4,1
https://ror.org/030xrqd09,Nuh Naci Yazgan University,34,1
https://ror.org/030zz7j19,Warsaw University of Technology,1,1
https://ror.org/03102fn17,NERC National Oceanography Centre,2,1
https://ror.org/03124pm05,Vrije Universiteit Amsterdam,12,1
https://ror.org/0312m2266,University Hospital of Heraklion,146,1
https://ror.org/0312pnr83,De Montfort University,906,1
https://ror.org/031382m70,Royal Hobart Hospital,193,1
https://ror.org/0313f3w77,Baskent University,17,1
https://ror.org/0315e5x55,Universite Paris Saclay,12,1
https://ror.org/031621972,Johannes Kepler University Linz,2,1
https://ror.org/0316ej306,Weizmann Institute of Science,1058,1
https://ror.org/031ah7413,CHU Bordeaux,3,1
https://ror.org/031aqk326,Fraunhofer Gesellschaft,27,1
https://ror.org/031bsb921,University of Mannheim,1038,1
https://ror.org/031e6xm45,Universidad del Norte Colombia,320,1
https://ror.org/031fazd56,Royal College of Surgeons - Ireland,2,1
https://ror.org/031gjxb79,Southeast University - China,1,1
https://ror.org/031hmx230,Tokyo Medical University,10,1
https://ror.org/031n2c920,University of Zaragoza,324,1
https://ror.org/031n6w191,Universidad de Manizales,3,1
https://ror.org/031npqv35,"University of Chinese Academy of Sciences, CAS",1,1
https://ror.org/031p4kj21,Bristol Royal Infirmary,119,1
https://ror.org/031ph8d53,Johannes Gutenberg University of Mainz,1,1
https://ror.org/031q21x57,University of Wisconsin System,48,1
https://ror.org/031q2en94,University of Gottingen,8,1
https://ror.org/031rekg67,Swinburne University of Technology,2795,1
https://ror.org/031vc2293,Technical University Freiberg,1306,1
https://ror.org/031wtp233,Centre Hospitalier Universitaire Sainte-Justine,1,1
https://ror.org/031wyx077,University of Agder,4,1
https://ror.org/031xg0236,Universite Claude Bernard Lyon 1,15,1
https://ror.org/031xy6s33,"Institute of Rural Health in Lublin, Poland",21,1
https://ror.org/031y0e568,Universidade de Sao Paulo,10,1
https://ror.org/031zwx660,University of Sevilla,399,1
https://ror.org/032000t02,Ulm University,2449,1
https://ror.org/0321g0743,UNICANCER,94,1
https://ror.org/0322sf130,Universite Claude Bernard Lyon 1,48,1
https://ror.org/0323bey33,Universite Claude Bernard Lyon 1,55,1
https://ror.org/0325zb480,Centre National de la Recherche Scientifique (CNRS),32,1
https://ror.org/03265fv13,University College Cork,3777,1
https://ror.org/0327f2m07,Consiglio per la Ricerca in Agricoltura e L'analisi Dell'economia Agraria (CREA),13,1
https://ror.org/0327mmx61,University of Auckland,105,1
https://ror.org/0327sr118,German Institute for International Educational Research,81,1
https://ror.org/0329ynx05,Technical University of Berlin,12,1
https://ror.org/032cph770,Warsaw School of Economics,120,1
https://ror.org/032e0fv91,Trinity College Dublin,26,1
https://ror.org/032e6b942,Helmholtz Association,694,1
https://ror.org/032fvf508,Institute of Technology Sligo,43,1
https://ror.org/032j53342,Universite de Bordeaux,40,1
https://ror.org/032kej893,University of Hamburg,5,1
https://ror.org/032ksge37,"Norwegian Geotechnical Institute, NGI",158,1
https://ror.org/032m55064,Korea Institute of Ocean Science & Technology (KIOST),3,1
https://ror.org/032nzv584,University Hospital of Giessen & Marburg,333,1
https://ror.org/032q95r88,Universite Paris Cite,93,1
https://ror.org/032qezt74,Institut de Recherche pour le Developpement (IRD),1,1
https://ror.org/032tyv240,Consiglio Nazionale delle Ricerche (CNR),81,1
https://ror.org/032w6q449,Centre National de la Recherche Scientifique (CNRS),50,1
https://ror.org/032xqbj11,Luebeck University of Applied Sciences,4,1
https://ror.org/032ymzc07,University of Geneva,1,1
https://ror.org/032yym934,Institut fur Weltwirtschaft an der Universitat Kiel (IFW),174,1
https://ror.org/033003e23,Tampere University,4115,1
https://ror.org/033198s46,University of Bremen,6,1
https://ror.org/0331wat71,University of Oslo,400,1
https://ror.org/0331xj092,Consiglio Nazionale delle Ricerche (CNR),28,1
https://ror.org/03326wy09,University of Kiel,10,1
https://ror.org/0332k3m42,Syracuse University,4,1
https://ror.org/03356n642,Universidad Catolica de la Santisima Concepcion,1,1
https://ror.org/0336mm561,Oxford University Press,7,1
https://ror.org/033722021,Czech Crop Research Institute (CRI),2,1
https://ror.org/0338wkj94,Aix-Marseille Universite,87,1
https://ror.org/0338xea48,University of Venda,242,1
https://ror.org/033bb5z47,Bauhaus-Universitat Weimar,341,1
https://ror.org/033byn085,UK Research & Innovation (UKRI),2,1
https://ror.org/033dfsn42,"Institute of Software, CAS",17,1
https://ror.org/033ebya06,INRAE,91,1
https://ror.org/033eqas34,Justus Liebig University Giessen,2694,1
https://ror.org/033f9yy33,University of Geneva,65,1
https://ror.org/033jd5r25,Ruhr University Bochum,3,1
https://ror.org/033m02g29,National Hellenic Research Foundation,111,1
https://ror.org/033n3pw66,University of South Bohemia Ceske Budejovice,581,1
https://ror.org/033n9gh91,Carl von Ossietzky Universitat Oldenburg,1392,1
https://ror.org/033ny7f81,Universite Cote d'Azur,25,1
https://ror.org/033p9g875,Universite de Toulouse,306,1
https://ror.org/033t7vz72,Sorbonne Universite,39,1
https://ror.org/033vfbz75,Malardalen University,500,1
https://ror.org/033wcvv61,Vancouver Island University,57,1
https://ror.org/033wpf256,Kozminski University,71,1
https://ror.org/033yb0967,Universite Paris-Est-Creteil-Val-de-Marne (UPEC),303,1
https://ror.org/033z08192,Central University of Technology,64,1
https://ror.org/0342y5q78,Greenland Institute of Natural Resources,58,1
https://ror.org/03467xv55,Universite de Rouen Normandie,16,1
https://ror.org/03471w967,CHU de Toulouse,74,1
https://ror.org/034741m06,Institute of Advanced Manufacturing Technology,13,1
https://ror.org/0347fy350,Biotechnology and Biological Sciences Research Council (BBSRC),419,1
https://ror.org/034900433,Spanish Ministry of Economy & Competitiveness,4,1
https://ror.org/0349v4t59,Reichman University,3,1
https://ror.org/0349y2q65,Universite de Toulouse,46,1
https://ror.org/034a4bk84,Universite de Bordeaux,46,1
https://ror.org/034afnt37,National Children's Research Centre (NCRC),86,1
https://ror.org/034cj1z12,Forestry & Game Management Research Institute,5,1
https://ror.org/034dn0836,Jagiellonian University,120,1
https://ror.org/034msqq35,Concordia University - Canada,2,1
https://ror.org/034nb0f30,Institut National de la Sante et de la Recherche Medicale (Inserm),25,1
https://ror.org/034npj057,Michigan State University,9,1
https://ror.org/034nz8723,Klinikum Bayreuth,36,1
https://ror.org/034rhsb33,Helmholtz Association,302,1
https://ror.org/034sbqc84,Laval University,21,1
https://ror.org/034t30j35,Chinese Academy of Sciences,1359,1
https://ror.org/034tvnv21,University of Piraeus,1,1
https://ror.org/034tvp782,Polish Academy of Sciences,121,1
https://ror.org/034vb5t35,Royal Marsden NHS Foundation Trust,482,1
https://ror.org/034waa237,University of Cologne,57,1
https://ror.org/034yrjf77,Institut National de l'Environnement Industriel et des Risques (INERIS),132,1
https://ror.org/034zn5b34,CHU de Toulouse,121,1
https://ror.org/0350e0c50,Lithuanian Energy Institute,3,1
https://ror.org/0353kya20,"Centro Hospitalar de Lisboa Central, EPE",4,1
https://ror.org/0355tjr07,Hopital Universitaire Maritime de Berck - APHP,3,1
https://ror.org/03562fh87,Escola Superior de Enfermagem do Porto (ESEP),12,1
https://ror.org/0356c4a29,Medical Products Agency,12,1
https://ror.org/0356cst02,Chinese Academy of Sciences,27,1
https://ror.org/0359z7n90,Royal Institute of Technology,1,1
https://ror.org/035b05819,University of Copenhagen,10401,1
https://ror.org/035cy3r13,National & Kapodistrian University of Athens,4,1
https://ror.org/035dkdb55,University of London,35,1
https://ror.org/035dq5k54,Goethe University Frankfurt,3,1
https://ror.org/035dsb084,Hungarian Academy of Sciences,292,1
https://ror.org/035enhp47,Korea Institute of Civil Engineering & Building Technology (KICT),180,1
https://ror.org/035f5f914,University of Leeds,216,1
https://ror.org/035gh3a49,IMT School for Advanced Studies Lucca,208,1
https://ror.org/035gna214,Dalhousie University,141,1
https://ror.org/035gx5q08,Austrian Academy of Sciences,1,1
https://ror.org/035hkbq39,Silesian University of Technology,7,1
https://ror.org/035hn3t86,University of Vienna,2,1
https://ror.org/035hs9g56,University of New South Wales Sydney,3,1
https://ror.org/035mqrn57,Centre National de la Recherche Scientifique (CNRS),5,1
https://ror.org/035qf0p33,Medical University of Bialystok,1,1
https://ror.org/035rzkx15,Friedrich Schiller University of Jena,1434,1
https://ror.org/035t0zn40,Universidad Austral de Chile,1,1
https://ror.org/035t8zc32,Osaka University,3098,1
https://ror.org/035vb3h42,University Children's Hospital Zurich,500,1
https://ror.org/035wtm547,University of Michigan System,77,1
https://ror.org/035xba693,Municipal Hospital Dresden,12,1
https://ror.org/035xkbk20,Aix-Marseille Universite,1947,1
https://ror.org/035y5td47,Consiglio Nazionale delle Ricerche (CNR),1,1
https://ror.org/03606hw36,University of Erfurt,232,1
https://ror.org/03613d656,Brno University of Technology,742,1
https://ror.org/0361bwx64,UK Atomic Energy Authority,163,1
https://ror.org/0361c8163,Ruppin Academic Center,112,1
https://ror.org/0363ync48,Children's Hospital Research Institute of Manitoba,1,1
https://ror.org/03646q924,Ohio State University,9,1
https://ror.org/0365deq57,University of Warmia & Mazury,6,1
https://ror.org/0366b1491,Institut National de la Sante et de la Recherche Medicale (Inserm),11,1
https://ror.org/0367ap631,Central Mining Institute (GIG),91,1
https://ror.org/0367pw924,University of Oxford,19,1
https://ror.org/036b2ww28,Universidad de Malaga,2184,1
https://ror.org/036bxpj43,University of Turku,25,1
https://ror.org/036d5c397,heSam Universite,6,1
https://ror.org/036dwbr90,Geological Survey of Norway,84,1
https://ror.org/036eftk49,Hungarian Research Network,4,1
https://ror.org/036eg1q44,Universite de Montpellier,39,1
https://ror.org/036f4sz05,Institute of Electronic Materials Technology,13,1
https://ror.org/036f7qt17,University of Munich,1,1
https://ror.org/036h8vg94,SKEMA Business School,75,1
https://ror.org/036j0y719,Universite d'Angers,86,1
https://ror.org/036je1b38,Seinajoki University of Applied Sciences,1,1
https://ror.org/036jqmy94,University of Iowa,1443,1
https://ror.org/036mae937,Cereal Research Non-Profit Ltd.,11,1
https://ror.org/036n0x007,Lafayette College,25,1
https://ror.org/036qtaj98,New York University,1,1
https://ror.org/036ragn25,Forschungszentrum Borstel,39,1
https://ror.org/036vtmj33,University of Illinois Chicago,1,1
https://ror.org/036w00e23,Carinthia University of Applied Sciences,19,1
https://ror.org/036wvs663,Hungarian Academy of Sciences,112,1
https://ror.org/036x5ad56,University of Luxembourg,190,1
https://ror.org/036xhtv26,Universite de Rennes,52,1
https://ror.org/036yvb369,Centre National de la Recherche Scientifique (CNRS),1,1
https://ror.org/036z4hp15,University of Witwatersrand,3,1
https://ror.org/036zr1b90,Institute for Clinical & Experimental Medicine (IKEM),31,1
https://ror.org/0370sk906,CSIC - Escuela de Estudios Arabes (EEA),6,1
https://ror.org/0373ev724,Central South University,7,1
https://ror.org/037405308,University of Queensland,10,1
https://ror.org/037405c78,University of Manchester,8,1
https://ror.org/0374eby90,University of Cape Town,1,1
https://ror.org/0375b8f90,Sorbonne Universite,80,1
https://ror.org/0375f2x73,Uczelnia Lazarskiego w Warszawie,19,1
https://ror.org/0375jbm11,UK Research & Innovation (UKRI),39,1
https://ror.org/03769b225,University of Vaasa,447,1
https://ror.org/0376kfa34,CHU Martinique,98,1
https://ror.org/0377z4z10,CHU Dijon Bourgogne,238,1
https://ror.org/03787ar02,Centre National de la Recherche Scientifique (CNRS),77,1
